date,close
,
2025-02-27,1.003999948501587
2025-02-28,0.9919999837875366
2025-03-03,0.9879999756813049
2025-03-04,0.9879999756813049
2025-03-05,0.9860000014305115
2025-03-06,0.9959999918937683
2025-03-07,0.996999979019165
2025-03-10,0.9950000047683716
2025-03-11,0.9959999918937683
2025-03-12,1.0
2025-03-13,0.9990000128746033
2025-03-14,1.0080000162124634
2025-03-17,1.0119999647140503
2025-03-18,1.0160000324249268
2025-03-19,1.0160000324249268
2025-03-20,1.0180000066757202
2025-03-21,1.0190000534057617
2025-03-24,1.031999945640564
2025-03-25,1.031999945640564
2025-03-26,1.0299999713897705
2025-03-27,1.0230000019073486
2025-03-28,1.0119999647140503
2025-03-31,1.00600004196167
2025-04-01,1.0080000162124634
2025-04-02,1.003000020980835
2025-04-03,0.9919999837875366
2025-04-07,0.8980000019073486
2025-04-08,0.9179999828338623
2025-04-09,0.9210000038146973
2025-04-10,0.9409999847412109
2025-04-11,0.9390000104904175
2025-04-14,0.9480000138282776
2025-04-15,0.9490000009536743
2025-04-16,0.9440000057220459
2025-04-17,0.9440000057220459
2025-04-18,0.9480000138282776
2025-04-21,0.9539999961853027
2025-04-22,0.9580000042915344
2025-04-23,0.9599999785423279
2025-04-24,0.9599999785423279
2025-04-25,0.9629999995231628
2025-04-28,0.9589999914169312
2025-04-29,0.9599999785423279
2025-04-30,0.9570000171661377
2025-05-06,0.9679999947547913
2025-05-07,0.9750000238418579
2025-05-08,0.9750000238418579
2025-05-09,0.9710000157356262
2025-05-12,0.9810000061988831
2025-05-13,0.9819999933242798
2025-05-14,0.9900000095367432
2025-05-15,0.9819999933242798
2025-05-16,0.9789999723434448
2025-05-19,0.984000027179718
2025-05-20,0.9900000095367432
2025-05-21,0.9980000257492065
2025-05-22,0.9940000176429749
2025-05-23,0.9890000224113464
2025-05-26,0.9890000224113464
2025-05-27,0.9829999804496765
2025-05-28,0.9869999885559082
2025-05-29,0.9929999709129333
2025-05-30,0.9890000224113464
2025-06-03,0.9860000014305115
2025-06-04,0.9890000224113464
2025-06-05,0.9890000224113464
2025-06-06,0.9919999837875366
2025-06-09,0.9990000128746033
2025-06-10,0.9940000176429749
2025-06-11,1.0010000467300415
2025-06-12,1.0019999742507935
2025-06-13,1.0
2025-06-16,0.9959999918937683
2025-06-17,0.9950000047683716
2025-06-18,0.9940000176429749
2025-06-19,0.9819999933242798
2025-06-20,0.9850000143051147
2025-06-23,0.9879999756813049
2025-06-24,0.9959999918937683
2025-06-25,1.0010000467300415
2025-06-26,0.9990000128746033
2025-06-27,1.003999948501587
2025-06-30,1.0080000162124634
2025-07-01,1.0099999904632568
2025-07-02,1.0190000534057617
2025-07-03,1.0210000276565552
2025-07-04,1.024999976158142
2025-07-07,1.0219999551773071
2025-07-08,1.027999997138977
2025-07-09,1.0230000019073486
2025-07-10,1.0299999713897705
2025-07-11,1.0329999923706055
2025-07-14,1.0420000553131104
2025-07-15,1.0390000343322754
2025-07-16,1.0369999408721924
2025-07-17,1.0379999876022339
2025-07-18,1.0440000295639038
2025-07-21,1.059000015258789
2025-07-22,1.0740000009536743
2025-07-23,1.0670000314712524
2025-07-24,1.0740000009536743
2025-07-25,1.0670000314712524
2025-07-28,1.0609999895095825
2025-07-29,1.062000036239624
2025-07-30,1.065999984741211
2025-07-31,1.0440000295639038
2025-08-01,1.0460000038146973
2025-08-04,1.0520000457763672
2025-08-05,1.059999942779541
2025-08-06,1.0640000104904175
2025-08-07,1.062000036239624
2025-08-08,1.0679999589920044
2025-08-11,1.0709999799728394
2025-08-12,1.0770000219345093
2025-08-13,1.0850000381469727
2025-08-14,1.0770000219345093
2025-08-15,1.097000002861023
2025-08-18,1.093000054359436
2025-08-19,1.0870000123977661
2025-08-20,1.1089999675750732
2025-08-21,1.1069999933242798
2025-08-22,1.1160000562667847
2025-08-25,1.1390000581741333
2025-08-26,1.1349999904632568
2025-08-27,1.1139999628067017
2025-08-28,1.11899995803833
2025-08-29,1.1169999837875366
2025-09-01,1.125
2025-09-02,1.1269999742507935
2025-09-03,1.1180000305175781
2025-09-04,1.0980000495910645
2025-09-05,1.1150000095367432
2025-09-08,1.1169999837875366
2025-09-09,1.1150000095367432
2025-09-10,1.1119999885559082
2025-09-11,1.121000051498413
2025-09-12,1.125
2025-09-15,1.1260000467300415
2025-09-16,1.1239999532699585
2025-09-17,1.1349999904632568
2025-09-18,1.1200000047683716
2025-09-19,1.11899995803833
2025-09-22,1.1109999418258667
2025-09-23,1.1069999933242798
2025-09-24,1.1059999465942383
2025-09-25,1.1089999675750732
2025-09-26,1.1089999675750732
2025-09-29,1.11899995803833
2025-09-30,1.1269999742507935
2025-10-09,1.159000039100647
2025-10-10,1.1579999923706055
2025-10-13,1.152999997138977
2025-10-14,1.1490000486373901
2025-10-15,1.159000039100647
2025-10-16,1.1519999504089355
2025-10-17,1.1339999437332153
2025-10-20,1.1380000114440918
2025-10-21,1.1490000486373901
2025-10-22,1.1490000486373901
2025-10-23,1.159999966621399
2025-10-24,1.1670000553131104
2025-10-27,1.1799999475479126
2025-10-28,1.1710000038146973
2025-10-29,1.184000015258789
2025-10-30,1.180999994277954
2025-10-31,1.1749999523162842
2025-11-03,1.187000036239624
2025-11-04,1.1749999523162842
2025-11-05,1.1790000200271606
2025-11-06,1.2070000171661377
2025-11-07,1.2109999656677246
2025-11-10,1.2239999771118164
2025-11-11,1.218000054359436
2025-11-12,1.222000002861023
2025-11-14,1.2200000286102295
2025-11-17,1.2070000171661377
2025-11-18,1.1859999895095825
2025-11-19,1.190999984741211
2025-11-20,1.180999994277954
2025-11-21,1.1519999504089355
2025-11-24,1.1490000486373901
2025-11-25,1.1610000133514404
2025-11-26,1.1619999408721924
2025-11-27,1.159000039100647
2025-11-28,1.1660000085830688
2025-12-01,1.1859999895095825
2025-12-02,1.184000015258789
2025-12-03,1.190000057220459
2025-12-04,1.1890000104904175
2025-12-05,1.2059999704360962
2025-12-08,1.2020000219345093
2025-12-09,1.1799999475479126
2025-12-10,1.1829999685287476
2025-12-11,1.1740000247955322
2025-12-12,1.184999942779541
2025-12-15,1.184000015258789
2025-12-16,1.1720000505447388
2025-12-17,1.184999942779541
2025-12-18,1.184999942779541
2025-12-19,1.1959999799728394
2025-12-22,1.1979999542236328
2025-12-23,1.1950000524520874
2025-12-24,1.2020000219345093
2025-12-25,1.2000000476837158
2025-12-26,1.2089999914169312
2025-12-29,1.2070000171661377
2025-12-30,1.2130000591278076
2025-12-31,1.215000033378601
2026-01-05,1.2239999771118164
2026-01-06,1.24399995803833
2026-01-07,1.2369999885559082
2026-01-08,1.2350000143051147
2026-01-09,1.2450000047683716
2026-01-12,1.25
2026-01-13,1.2580000162124634
